date,buy_price,sell_price
2023-10-30,69850,70600
2023-10-31,70050,70850
2023-11-01,70150,70900
2023-11-02,69900,70600
2023-11-03,69700,70400
2023-11-04,69400,70350
2023-11-05,68900,70000
2023-11-06,68600,70000
2023-11-07,68900,69900
2023-11-08,69300,70350
2023-11-09,69200,70200
2023-11-10,69400,70450
2023-11-11,69200,70200
2023-11-12,69200,70200
2023-11-13,69300,70300
2023-11-14,69600,70400
2023-11-15,69700,70500
2023-11-16,69700,70500
2023-11-17,70000,70850
2023-11-18,70000,70850
2023-11-19,70000,70850
2023-11-20,70100,70850
2023-11-21,70500,71200
2023-11-22,71200,72100
2023-11-23,70800,71700
2023-11-24,71000,71900
2023-11-25,71200,72100
2023-11-26,71200,72100
2023-11-27,71600,72500
2023-11-28,72600,73600
2023-11-29,72300,73600
2023-11-30,72400,73600
2023-12-01,72400,73600
2023-12-02,72700,73900
2023-12-03,72700,73900
2023-12-04,73200,74300
2023-12-05,73200,74300
2023-12-06,73200,74300
2023-12-07,73200,74300
2023-12-08,73200,74200
2023-12-09,73000,74100
2023-12-10,73000,74100
2023-12-11,72800,73800
2023-12-12,72500,73500
2023-12-13,72700,73700
2023-12-14,73300,74300
2023-12-15,73500,74500
2023-12-16,73400,74400
2023-12-17,73400,74400
2023-12-18,73400,74400
2023-12-19,74000,74900
2023-12-20,74600,75500
2023-12-21,74900,75800
2023-12-22,75750,76950
2023-12-23,75750,76950
2023-12-24,75750,76950
2023-12-25,77500,78500
2023-12-26,77400,79200
2023-12-27,77800,79600
2023-12-28,74500,77500
2023-12-29,72500,76000
2023-12-30,70000,73900
2023-12-31,70000,73900
2024-01-01,70000,73900
2024-01-02,72500,75500
2024-01-03,73000,76000
2024-01-04,72500,75200
2024-01-05,72500,75200
2024-01-06,72500,75200
2024-01-07,72500,75200
2024-01-08,71500,74200
2024-01-09,72000,74700
2024-01-10,72100,74750
2024-01-11,73200,75300
2024-01-12,73700,76000
2024-01-13,74500,77500
2024-01-14,74500,77500
2024-01-15,74300,76500
2024-01-16,74500,76700
2024-01-17,73900,76300
2024-01-18,74000,76300
2024-01-19,74300,76900
2024-01-20,74300,76900
2024-01-21,74300,76900
2024-01-22,73500,76000
2024-01-23,74000,76500
2024-01-24,74200,76700
2024-01-25,74000,76500
2024-01-26,74400,76800
2024-01-27,74400,76800
2024-01-28,74400,76800
2024-01-29,74400,76800
2024-01-30,74900,77400
2024-01-31,75400,77900
2024-02-01,76200,78400
2024-02-02,76400,78700
2024-02-03,75900,78300
2024-02-04,75900,78300
2024-02-05,76200,78400
2024-02-06,76500,78700
2024-02-07,76700,78900
2024-02-08,76700,78900
2024-02-09,76700,78900
2024-02-10,76700,78900
2024-02-11,76700,78900
2024-02-12,76700,78900
2024-02-13,76700,78900
2024-02-14,76700,78900
2024-02-15,76050,78000
2024-02-16,76600,78800
2024-02-17,76600,78800
2024-02-18,75800,78400
2024-02-19,75000,77950
2024-02-20,76000,78200
2024-02-21,75800,78000
2024-02-22,76500,78700
2024-02-23,76500,78700
2024-02-24,76500,78700
2024-02-25,76500,78700
2024-02-26,76600,78800
2024-02-27,77000,78950
2024-02-28,77400,79300
2024-02-29,77600,79500
2024-03-01,77900,79800
2024-03-02,78600,81000
2024-03-03,78600,81000
2024-03-04,78800,80700
2024-03-05,78800,80800
2024-03-06,79000,81000
2024-03-07,79800,81800
2024-03-08,79900,81900
2024-03-09,79800,82200
2024-03-10,79800,82200
2024-03-11,80200,82200
2024-03-12,80100,82400
2024-03-13,78000,80500
2024-03-14,79500,81500
2024-03-15,79900,81900
2024-03-16,79700,81700
2024-03-17,79700,81700
2024-03-18,79400,81400
2024-03-19,79500,81500
2024-03-20,79500,81500
2024-03-21,78600,80650
2024-03-22,77600,79700
2024-03-23,78000,80300
2024-03-24,78000,80300
2024-03-25,77800,79800
2024-03-26,78000,80100
2024-03-27,78800,80900
2024-03-28,79100,81100
2024-03-29,78800,80800
2024-03-30,78200,80600
2024-03-31,78200,80600
2024-04-01,78300,80800
2024-04-02,79100,81200
2024-04-03,78900,80900
2024-04-04,79000,81100
2024-04-05,79300,81400
2024-04-06,79500,81900
2024-04-07,79500,81900
2024-04-08,80300,82300
2024-04-09,81900,84700
2024-04-10,82300,84400
2024-04-11,81900,83900
2024-04-12,82500,84500
2024-04-13,80600,83100
2024-04-14,80600,83100
2024-04-15,81800,84100
2024-04-16,81700,83700
2024-04-17,82100,84100
2024-04-18,82100,84100
2024-04-19,81800,83800
2024-04-20,81800,83800
2024-04-21,81800,83800
2024-04-22,80700,83200
2024-04-23,79800,82300
2024-04-24,82300,84300
2024-04-25,82300,84300
2024-04-26,83000,85200
2024-04-27,83000,85200
2024-04-28,83000,85200
2024-04-29,83000,85200
2024-04-30,83000,85200
2024-05-01,83000,85200
2024-05-02,82900,85100
2024-05-03,83500,85800
2024-05-04,83500,85900
2024-05-05,83500,85900
2024-05-06,84300,86500
2024-05-07,85100,87400
2024-05-08,85100,87400
2024-05-09,86800,89100
2024-05-10,89900,92200
2024-05-11,88800,91300
2024-05-12,88800,91300
2024-05-13,87500,90000
2024-05-14,86000,89000
2024-05-15,87700,90100
2024-05-16,87500,90000
2024-05-17,87500,89900
2024-05-18,87700,90200
2024-05-19,87700,90200
2024-05-20,88700,90700
2024-05-21,88400,90400
2024-05-22,88900,90500
2024-05-23,87700,89700
2024-05-24,87500,89400
2024-05-25,87500,89400
2024-05-26,87500,89400
2024-05-27,87700,89500
2024-05-28,88300,90100
2024-05-29,88600,90200
2024-05-30,86000,88400
2024-05-31,83050,85950
2024-06-01,80950,83000
2024-06-02,80950,83000
2024-06-03,77980,79980
2024-06-04,77480,78980
2024-06-05,76480,77980
2024-06-06,74980,76980
2024-06-07,74980,76980
2024-06-08,74980,76980
2024-06-09,74980,76980
2024-06-10,74980,76980
2024-06-11,74980,76980
2024-06-12,74980,76980
2024-06-13,74980,76980
2024-06-14,74980,76980
2024-06-15,74980,76980
2024-06-16,74980,76980
2024-06-17,74980,76980
2024-06-18,74980,76980
2024-06-19,74980,76980
2024-06-20,74980,76980
